รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.63,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,39,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,1.29,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,58.5,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,12.99,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถตู้,3.9,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,2.58,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,3.9,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,5.19,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,1.29,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.39,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.39,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.24,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,15.15,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.51,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,22.74,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,5.04,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,1.5,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.99,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,1.5,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,2.01,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.51,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.15,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.21,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.48,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,30.33,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.99,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,45.51,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,10.11,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถตู้,3.03,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,2.01,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,3.03,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,4.02,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.99,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.3,ข้อมูลจาก_PDF
PTW-01,แยกปทุมวัน ขาเข้า ถ.พระราม1,edge_rama1_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.33,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.15,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,9.03,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.3,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,13.53,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,3,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.9,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.6,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.9,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,1.2,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.3,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.09,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.12,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.06,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,3.51,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.12,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,5.25,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,1.17,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.33,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.24,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.33,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.45,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.12,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.06,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.06,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.12,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,7.02,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.24,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,10.53,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,2.34,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.69,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.45,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.69,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.93,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.24,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.09,ข้อมูลจาก_PDF
PTW-02,แยกราชประสงค์ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.09,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.72,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,42.3,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,1.41,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,63.45,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,14.1,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถตู้,4.23,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,2.82,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,4.23,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,5.64,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,1.41,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.42,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.42,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.12,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,7.35,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.24,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,11.04,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,2.46,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.75,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.48,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.75,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.99,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.24,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.06,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.06,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.48,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,28.2,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.93,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,42.3,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,9.39,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถตู้,2.82,ข้อมูลจาก_PDF
